TimeStamp;Station.Number;Discrete.Chlorophyll;Salinity;Temperature
1995;36;;13;16.99
1995;36;;12.72;16.99
1995;36;;12.33;17
1995;36;;18.69;14.32
1995;36;;12.72;18.55
1995;36;4.2;25.35;17.82
1995;36;;14.23;16.58
1995;36;20.7;10.51;14.87
1995;36;;17.26;10.88
1995;36;;17.92;10.87
1995;36;2;15.62;13.7
1995;36;;18.45;10.88
1995;36;2;18.58;10.89
1995;36;;18.74;14.31
1995;36;4;25.53;17.87
1995;36;32.9;15.91;13.64
1995;36;;15.87;13.65
1995;36;;15.81;13.66
1995;36;;15.73;13.66
1995;36;;15.5;13.59
1995;36;28.5;15.21;13.48
1995;36;;14.86;13.36
1995;36;;25.46;17.84
1995;36;;25.44;17.83
1995;36;;25.47;17.84
1995;36;;16.61;10.9
1995;36;;10.42;14.79
1995;36;;15.85;10.93
1995;36;;15.2;10.97
1995;36;;10.61;15.01
1995;36;;10.75;15.07
1995;36;;10.79;15.09
1995;36;24;10.8;15.09
1995;36;;12.43;18.64
1995;36;10;12.22;18.74
1995;36;;11.59;19.28
1995;36;4.2;14.29;16.48
1995;36;;14.28;16.49
1995;36;;14.28;16.51
1995;36;;14.27;16.52
1995;36;;14.26;16.53
1995;36;3.4;14.23;16.56
1995;36;;25.2;17.84
1995;36;;14.88;16.33
1995;36;;14.68;16.3
1995;36;;14.24;16.28
1995;36;2.6;15.38;10.96
1995;36;;18.77;14.32
1995;36;;8.46;15.07
1995;36;;18.84;14.35
1995;36;40.9;13.35;13.28
1995;36;;13.34;13.27
1995;36;;13.26;13.26
1995;36;;13;13.24
1995;36;;20.18;22.57
1995;36;;20.17;22.56
1995;36;;20.16;22.54
1995;36;;20.15;22.54
1995;36;;20.14;22.54
1995;36;;19.98;22.57
1995;36;1.3;19.73;22.56
1995;36;;19.48;22.41
1995;36;5.1;22.11;21.8
1995;36;;22.05;21.84
1995;36;9.8;13.23;15.22
1995;36;;21.9;21.81
1995;36;5.8;20.99;22.1
1995;36;;20.13;22.14
1995;36;;12.42;13.16
1995;36;;10.96;12.93
1995;36;;9.14;12.68
1995;36;;22.32;22.85
1995;36;1.8;22.32;22.88
1995;36;;22.36;22.89
1995;36;;18.8;14.34
1995;36;;22.37;22.88
1995;36;;22.41;22.9
1995;36;;22.46;22.9
1995;36;2;22.48;22.91
1995;36;2.4;20.68;11.36
1995;36;;21.63;21.76
1995;36;;20.47;11.31
1995;36;;13.21;15.22
1995;36;;13.17;15.23
1995;36;;8.49;14.93
1995;36;;8.49;14.89
1995;36;29.2;8.51;14.89
1995;36;;6.12;16.91
1995;36;11.2;6.17;16.9
1995;36;;6.37;16.88
1995;36;;6.78;16.83
1995;36;;6.98;16.82
1995;36;;6.98;16.82
1995;36;;7.03;16.83
1995;36;;7.11;16.82
1995;36;;8.37;15.1
1995;36;;8.34;15.1
1995;36;24;8.19;15.18
1995;36;;13.19;15.22
1995;36;;7.76;15.38
1995;36;14.9;7.23;16.8
1995;36;20.2;11;12.95
1995;36;;11.12;12.94
1995;36;;11.32;12.94
1995;36;;11.35;12.94
1995;36;;11.36;12.94
1995;36;;11.37;12.9
1995;36;27.4;11.35;12.78
1995;36;;12.99;15.26
1995;36;10.7;13.07;15.22
1995;36;;13.14;15.21
1995;36;;13.16;15.22
1995;36;;13.16;15.22
1995;36;;13.16;15.23
1995;36;;10.89;13.01
1995;36;;20.2;11.33
1995;36;;22.36;22.89
1995;36;;14.18;12.49
1995;36;;15.58;14.54
1995;36;;15.6;14.54
1995;36;57.6;15.6;14.55
1995;36;;8.41;15.09
1995;36;;12.18;17.01
1995;36;3.8;12.25;17
1995;36;11.2;14.27;12.51
1995;36;;14.27;12.51
1995;36;;14.27;12.51
1995;36;;14.26;12.51
1995;36;;14.26;12.51
1995;36;;14.2;12.49
1995;36;10.9;14.18;12.49
1995;36;;14.17;12.5
1995;36;;15.45;13.71
1995;36;2.3;15.57;13.7
1995;36;;15.58;13.7
1995;36;;15.58;13.7
1995;36;;15.59;13.7
1995;36;;15.61;13.7
1995;36;;15.62;13.7
1995;36;;15.63;13.69
1995;36;13.2;4.8;11.97
1995;36;;4.15;11.82
1995;36;18.9;18.83;14.37
1995;36;;18.83;14.36
1995;36;;18.83;14.35
1995;36;;15.53;14.55
1995;36;;15.49;14.56
1995;36;;20.13;22.55
1995;36;;15.36;14.59
1995;36;;15.44;14.57
1995;36;;19.26;11.2
1995;36;;19.45;11.21
1995;36;;17.61;10.93
1995;36;;12.21;15.26
1995;36;37.2;12.73;14.87
1995;36;;12.94;14.9
1995;36;;13.01;14.9
1995;36;;13.05;14.89
1995;36;;13.05;14.9
1995;36;;13.07;14.91
1995;36;40.3;13.07;14.91
1995;36;2.8;18.39;10.99
1995;36;61.9;15.31;14.61
1995;36;;15.23;14.63
1995;36;;19.7;11.22
1995;4;;0.08;10.86
1995;4;;0.11;14.72
1995;4;;0.1;14.58
1995;4;;0.1;14.49
1995;4;;0.1;14.45
1995;4;;0.1;14.44
1995;4;;0.09;14.43
1995;4;;0.09;14.41
1995;4;;0.09;14.4
1995;4;;0.09;14.39
1995;4;;0.09;14.39
1995;4;;0.09;14.39
1995;4;;0.09;14.38
1995;4;;0.09;14.35
1995;4;;0.09;14.35
1995;4;;0.52;20.67
1995;4;;0.53;20.67
1995;4;;0.51;20.67
1995;4;;0.07;10.53
1995;4;;0.11;14.73
1995;4;;1.21;22.23
1995;4;;1.1;22.27
1995;4;;0.95;22.32
1995;4;;0.07;10.54
1995;4;;0.07;10.58
1995;4;;0.08;10.6
1995;4;;0.08;10.76
1995;4;;0.09;14.34
1995;4;;0.06;10.41
1995;4;;0.61;22.48
1995;4;;0.06;10.4
1995;4;;0.53;20.66
1995;4;;0.54;20.65
1995;4;;0.57;20.65
1995;4;;0.58;20.65
1995;4;;0.57;20.65
1995;4;;0.59;20.64
1995;4;;0.59;20.64
1995;4;;0.59;20.64
1995;4;;0.59;20.64
1995;4;;0.59;20.64
1995;4;;0.53;20.66
1995;4;;0.07;10.47
1995;4;;0.53;20.66
1995;4;;0.53;20.66
1995;4;;0.52;20.67
1995;4;;0.07;10.45
1995;4;;0.06;10.43
1995;4;;0.06;10.4
1995;4;;0.71;22.43
1995;4;;0.67;22.46
1995;4;;0.62;22.47
1995;4;;0.58;22.48
1995;4;;0.52;22.53
1995;4;;0.06;10.4
1995;4;;0.5;22.57
1995;4;;0.48;22.65
1995;4;;0.49;22.71
1995;4;;0.48;22.72
1995;4;;0.06;10.41
1995;4;;0.06;10.41
1995;4;;0.06;10.42
1995;4;;0.49;22.57
1995;4;;0.07;10.49
1995;4;;0.07;12.47
1995;4;;0.07;12.46
1995;4;;0.06;21.75
1995;4;;0.06;21.7
1995;4;;0.06;21.62
1995;4;;0.06;21.61
1995;4;;0.06;21.59
1995;4;;0.06;21.63
1995;4;;0.06;21.65
1995;4;;0.06;21.61
1995;4;;0.08;11.86
1995;4;;0.08;11.82
1995;4;;0.08;11.84
1995;4;;0.08;11.85
1995;4;;0.08;11.86
1995;4;;0.06;22.01
1995;4;;0.08;11.9
1995;4;;0.09;11.94
1995;4;;0.09;11.98
1995;4;;0.09;12.05
1995;4;;0.09;12.09
1995;4;;0.07;12.5
1995;4;;0.1;12.22
1995;4;;0.1;12.36
1995;4;;0.06;18.28
1995;4;;0.06;18.27
1995;4;;0.06;18.28
1995;4;;0.06;18.28
1995;4;;0.06;18.3
1995;4;;0.06;18.3
1995;4;;0.08;11.95
1995;4;;0.06;18.29
1995;4;;0.06;22.17
1995;4;;0.06;22.24
1995;4;;0.07;12.55
1995;4;;0.07;12.58
1995;4;;0.07;12.64
1995;4;;0.07;12.68
1995;4;;0.07;12.75
1995;4;;0.08;12.9
1995;4;;0.08;13.1
1995;4;;5.8;17.31
1995;4;;5.81;17.31
1995;4;;5.82;17.31
1995;4;;5.81;17.31
1995;4;;5.8;17.32
1995;4;;5.69;17.34
1995;4;;0.06;22.23
1995;4;;5.19;17.39
1995;4;;4.93;17.33
1995;4;;4.93;17.32
1995;4;;4.92;17.3
1995;4;;4.87;17.28
1995;4;;4.36;17.31
1995;4;;3.74;17.38
1995;4;;2.95;17.5
1995;4;;2.44;17.57
1995;4;;2.38;17.58
1995;4;;2.3;17.59
1995;4;;0.07;12.45
1995;4;;0.07;12.45
1995;4;;0.06;22.26
1995;4;;4.95;17.34
1995;4;;0.06;18.29
1995;4;;0.09;12.12
1995;4;;0.06;18.34
1995;4;;0.07;11.3
1995;4;;0.07;11.3
1995;4;;0.07;11.31
1995;4;;0.06;18.33
1995;4;;0.07;11.31
1995;4;;0.07;11.31
1995;4;;0.08;11.31
1995;4;;0.07;11.31
1995;4;;0.07;11.31
1995;4;;0.1;12.55
1995;4;;0.11;12.66
1995;4;;0.11;12.77
1995;4;;0.11;16.59
1995;4;;0.12;16.52
1995;4;;0.12;16.52
1995;4;;0.11;16.34
1995;4;;0.1;16.25
1995;4;;0.1;16.14
1995;4;;0.13;15.82
1995;4;;0.09;15.75
1995;4;;0.12;15.5
1995;4;;0.09;15.39
1995;4;;0.08;15.34
1995;4;;0.09;15.3
1995;4;;0.09;15.27
1995;4;;0.1;15.21
1995;4;;0.09;15.17
1995;4;;0.07;11.3
1995;4;;0.07;11.3
1995;4;;0.07;11.31
1995;4;;0.07;11.28
1995;4;;0.06;18.69
1995;4;;0.06;18.6
1995;4;;0.06;18.5
1995;4;;0.06;18.44
1995;4;;0.06;18.43
1995;4;;0.06;18.4
1995;4;;0.06;18.34
1995;4;;0.07;11.29
1995;4;;0.07;11.28
1995;4;;0.07;11.29
1995;4;;0.07;11.27
1995;4;;0.07;11.28
1995;649;4.5;0.07;12.4
1995;649;;0.06;18.26
1995;649;2;0.47;17.26
1995;649;;0.48;17.26
1995;649;;0.07;11.47
1995;649;;0.07;12.39
1995;649;;0.07;12.41
1995;649;;0.06;18.23
1995;649;;0.07;11.47
1995;649;;0.07;11.48
1995;649;;0.07;12.43
1995;649;1.7;0.07;11.47
1995;649;;0.06;18.23
1995;649;;0.06;18.28
1995;649;;0.06;18.25
1995;649;;0.06;18.27
1995;649;;0.06;18.27
1995;649;2.8;0.06;18.27
1995;649;;0.07;12.37
1995;649;2.1;0.06;13.53
1995;649;;0.05;13.58
1995;649;;0.06;13.78
1995;649;2.1;0.07;13.75
1995;649;;0.06;13.7
1995;649;;0.05;13.7
1995;649;;0.05;13.71
1995;649;;0.06;13.66
1995;649;;0.06;13.63
1995;649;;0.06;18.23
1995;649;;0.06;12.35
1995;649;;0.06;12.33
1995;649;;0.06;12.34
1995;649;;0.08;13.96
1995;649;;0.08;13.97
1995;649;;0.08;13.98
1995;649;;0.08;14.06
1995;649;4.4;0.08;14.06
1995;649;;0.08;14.1
1995;649;5.1;0.06;12.08
1995;649;;0.07;11.48
1995;649;;0.07;11.48
1995;649;;0.07;11.49
1995;649;;0.07;11.5
1995;649;;0.07;11.53
1995;649;;0.08;11.6
1995;649;1.4;0.08;11.61
1995;649;;0.08;11.6
1995;649;;0.08;13.93
1995;649;;0.08;13.84
1995;649;;0.07;13.7
1995;649;;0.07;13.61
1995;649;;0.06;12.11
1995;649;3.8;0.07;13.56
1995;649;;0.49;17.26
1995;649;;0.06;18.26
1995;649;;0.47;17.25
1995;649;;0.47;17.25
1995;649;;0.47;17.25
1995;649;;0.06;12.26
1995;649;;0.47;17.25
1995;649;;0.4;17.21
1995;649;;0.06;18.25
1995;649;3.4;0.06;18.25
1995;649;;0.27;17.22
1995;649;2;0.3;17.19
1995;649;;0.37;17.19
1995;649;;0.07;13.57
1995;649;;0.43;17.22
1995;649;;0.05;13.63
1995;649;;0.06;12.3
1995;649;;0.05;13.63
1995;649;;0.06;20.6
1995;649;;0.07;10.95
1995;649;;0.07;20.12
1995;649;2;0.07;20.12
1995;649;;0.07;20.12
1995;649;;0.07;20.13
1995;649;;0.07;20.13
1995;649;;0.06;20.56
1995;649;;0.07;20.12
1995;649;;0.07;22.22
1995;649;;0.08;20.16
1995;649;;0.06;20.61
1995;649;;0.06;20.62
1995;649;;0.06;20.63
1995;649;;0.06;20.64
1995;649;;0.06;20.64
1995;649;;0.07;20.14
1995;649;;0.06;20.51
1995;649;;0.06;20.51
1995;649;1;0.07;10.95
1995;649;;0.07;22.21
1995;649;;0.07;22.21
1995;649;;0.07;22.21
1995;649;;0.07;22.2
1995;649;;0.07;22.19
1995;649;;0.07;22.19
1995;649;;0.07;22.19
1995;649;2.4;0.07;22.18
1995;649;1.1;0.07;10.95
1995;649;;0.07;10.95
1995;649;;0.07;10.95
1995;649;;0.07;10.95
1995;649;;0.07;10.95
1995;649;;0.07;10.96
1995;649;;0.07;10.96
1995;649;;0.07;10.96
1995;649;;0.07;10.96
1995;649;;0.06;20.64
1995;649;;0.06;20.64
1995;649;;0.08;20.14
1995;649;;0.07;22.21
1995;649;;0.06;20.64
1995;649;1.2;0.06;10.25
1995;649;;0.06;10.25
1995;649;;0.06;10.25
1995;649;;0.06;10.25
1995;649;;0.06;10.26
1995;649;;0.06;10.26
1995;649;;0.06;10.25
1995;649;;0.06;10.25
1995;649;;0.06;10.27
1995;649;1.2;0.06;10.28
1995;649;;0.06;10.32
1995;649;;0.08;20.15
1995;649;;0.08;20.16
1995;657;1.8;0.05;19.09
1995;657;;0.09;11.17
1995;657;;0.08;14.43
1995;657;1;0.06;10.24
1995;657;;0.06;10.24
1995;657;1.9;0.14;13.98
1995;657;;0.07;13.97
1995;657;;0.06;13.98
1995;657;;0.07;13.99
1995;657;;0.07;14.06
1995;657;;0.08;14.45
1995;657;;0.05;19.09
1995;657;;0.07;19.95
1995;657;;0.05;19.13
1995;657;;0.06;10.24
1995;657;;0.09;11.17
1995;657;;0.06;10.24
1995;657;;0.06;10.24
1995;657;;0.09;11.18
1995;657;1.5;0.09;11.18
1995;657;;0.08;14.31
1995;657;;0.09;11.16
1995;657;;0.07;19.95
1995;657;;0.09;11.15
1995;657;;0.07;16.57
1995;657;;0.07;16.56
1995;657;;0.07;16.56
1995;657;;0.07;16.55
1995;657;;0.07;16.54
1995;657;;0.07;16.54
1995;657;;0.07;16.59
1995;657;;0.07;16.53
1995;657;1.3;0.07;16.53
1995;657;;0.09;11.15
1995;657;;0.07;19.97
1995;657;;0.07;19.96
1995;657;;0.07;19.96
1995;657;;0.07;19.96
1995;657;;0.07;19.96
1995;657;;0.07;19.96
1995;657;;0.07;19.95
1995;657;;0.08;11.06
1995;657;1.5;0.08;11.11
1995;657;;0.09;11.14
1995;657;1.5;0.07;19.96
1995;657;1.3;0.07;16.57
1995;657;;0.06;17.79
1995;657;2.1;0.06;17.79
1995;657;;0.1;12.86
1995;657;;0.06;17.82
1995;657;;0.1;12.85
1995;657;2.3;0.11;11.73
1995;657;;0.11;11.74
1995;657;;0.11;11.73
1995;657;;0.11;11.73
1995;657;;0.08;14.48
1995;657;;0.12;15.24
1995;657;10.6;0.11;15.07
1995;657;;0.11;15.16
1995;657;;0.11;14.88
1995;657;;0.1;14.84
1995;657;;0.1;14.84
1995;657;;0.1;14.83
1995;657;;0.1;14.83
1995;657;;0.1;14.82
1995;657;;0.06;10.24
1995;657;;0.11;11.73
1995;657;;0.11;11.73
1995;657;;0.1;11.72
1995;657;;0.1;11.69
1995;657;;0.1;11.69
1995;657;;0.1;12.84
1995;657;2.4;0.1;11.66
1995;657;1;0.06;10.24
1995;657;;0.06;10.24
1995;657;;0.06;10.24
1995;657;2.6;0.08;14.47
1995;657;8.4;0.1;14.8
1995;657;;0.1;14.81
1995;657;;0.09;11.61
1995;657;;0.09;12.75
1995;657;6.5;0.1;12.85
1995;657;;0.09;12.73
1995;657;;0.06;17.79
1995;657;;0.06;10.25
1995;657;;0.06;17.79
1995;657;;0.06;17.79
1995;657;;0.06;17.79
1995;657;;0.06;17.79
1995;657;;0.06;17.79
1995;657;;0.06;17.78
1995;657;2.3;0.06;17.78
1995;657;;0.07;21.84
1995;657;1.6;0.07;21.84
1995;657;;0.07;21.84
1995;657;;0.09;12.71
1995;657;;0.07;21.84
1995;657;;0.07;21.84
1995;657;;0.07;21.84
1995;657;;0.07;21.84
1995;657;;0.09;12.61
1995;657;;0.09;12.54
1995;657;;0.08;12.52
1995;657;;0.07;21.84
1995;657;;0.05;19.3
1995;657;2.2;0.05;19.29
1995;657;;0.05;19.27
1995;657;6.3;0.09;12.52
1995;657;;0.05;19.26
1995;657;;0.05;19.19
1995;657;;0.05;19.16
1995;657;1.6;0.07;21.84
1995;657;;0.07;21.84
1995;657;;0.07;21.84
1995;657;;0.05;19.28
1995;657;;0.06;10.25
1995;8;;15.46;19.19
1995;8;;15.39;19.17
1995;8;;15.15;19.2
1995;8;;14.57;19.32
1995;8;;13.89;19.45
1995;8;;12.87;19.69
1995;8;;0.12;10.72
1995;8;;15.68;19.19
1995;8;;11.44;17.22
1995;8;;11.23;17.22
1995;8;;10.99;17.23
1995;8;;10.87;17.25
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.72
1995;8;;0.12;10.71
1995;8;;0.12;10.71
1995;8;;0.12;10.71
1995;8;;0.12;10.71
1995;8;;0.12;10.71
1995;8;;11.85;17.21
1995;8;;15.54;19.2
1995;8;;12.43;17.2
1995;8;;13.38;17.17
1995;8;;15.75;19.17
1995;8;;15.8;19.16
1995;8;;15.94;19.13
1995;8;;15.98;19.12
1995;8;;15.98;19.12
1995;8;;15.98;19.12
1995;8;;0.12;10.72
1995;8;;11.32;19.94
1995;8;;14.62;17.17
1995;8;;14.61;17.17
1995;8;;14.6;17.17
1995;8;;14.6;17.17
1995;8;;14.57;17.17
1995;8;;14.52;17.17
1995;8;;14.48;17.17
1995;8;;14.3;17.17
1995;8;;13.83;17.17
1995;8;;13.02;17.18
1995;8;;10.65;20.1
1995;8;;6.86;21.57
1995;8;;0.44;12.79
1995;8;;0.95;18.22
1995;8;;0.84;18.28
1995;8;;0.74;18.38
1995;8;;0.7;18.39
1995;8;;0.56;21.76
1995;8;;0.58;21.76
1995;8;;0.98;18.23
1995;8;;0.61;21.76
1995;8;;0.72;21.65
1995;8;;0.79;21.61
1995;8;;0.85;21.64
1995;8;;0.93;21.68
1995;8;;0.97;21.69
1995;8;;1.06;21.69
1995;8;;0.68;21.71
1995;8;;1.37;21.63
1995;8;;1.01;18.18
1995;8;;1.01;18.18
1995;8;;8.22;21.33
1995;8;;7.74;21.4
1995;8;;6.19;21.9
1995;8;;6.2;21.93
1995;8;;0.08;13.15
1995;8;;0.08;13.15
1995;8;;1.01;18.19
1995;8;;0.08;13.14
1995;8;;0.08;13.14
1995;8;;1.03;18.16
1995;8;;1.04;18.16
1995;8;;1.03;18.16
1995;8;;1.03;18.17
1995;8;;1.01;18.17
1995;8;;0.08;13.14
1995;8;;8.44;21.3
1995;8;;1.97;21.53
1995;8;;3.22;21.34
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;7.24;12.8
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.53
1995;8;;0.08;11.54
1995;8;;0.08;11.54
1995;8;;0.08;11.53
1995;8;;2.53;21.43
1995;8;;6.32;12.78
1995;8;;2.01;12.72
1995;8;;0.67;18.44
1995;8;;0.65;18.47
1995;8;;0.14;12.84
1995;8;;0.14;12.65
1995;8;;0.16;12.58
1995;8;;0.23;12.6
1995;8;;4.64;12.75
1995;8;;0.32;12.65
1995;8;;0.4;12.71
1995;8;;0.42;12.74
1995;8;;0.08;11.53
1995;8;;0.46;12.79
1995;8;;0.48;12.77
1995;8;;1.02;12.74
1995;8;;0.37;12.69
1995;8;;8.83;21.29
1995;8;;6.31;21.77
1995;8;;9.81;21.24
1995;8;;0.09;13.2
1995;8;;0.12;16.42
1995;8;;0.09;13.29
1995;8;;0.09;13.34
1995;8;;0.09;13.35
1995;8;;0.09;13.35
1995;8;;0.08;16.18
1995;8;;0.1;16.18
1995;8;;9.03;21.3
1995;8;;0.1;16.19
1995;8;;0.11;16.19
1995;8;;0.1;16.18
1995;8;;0.11;16.18
1995;8;;0.1;16.18
1995;8;;0.1;16.18
1995;8;;0.1;16.19
1995;8;;0.11;16.2
1995;8;;0.11;16.2
1995;8;;0.11;16.2
1995;8;;0.11;16.21
1995;8;;0.11;16.26
1995;8;;0.09;13.19
1995;8;;0.09;13.18
1995;8;;0.09;13.23
1995;8;;0.08;13.16
1995;8;;11.13;21.1
1995;8;;11.66;21.04
1995;8;;12.85;20.94
1995;8;;13.22;20.91
1995;8;;13.51;20.88
1995;8;;0.11;14.48
1995;8;;0.11;14.49
1995;8;;0.11;14.49
1995;8;;0.11;14.5
1995;8;;0.11;14.5
1995;8;;0.11;14.5
1995;8;;0.11;14.5
1995;8;;0.09;13.16
1995;8;;0.11;14.5
1995;8;;0.11;14.51
1995;8;;0.11;14.51
1995;8;;0.11;14.51
1995;8;;0.11;14.52
1995;8;;0.11;14.51
1995;8;;0.11;14.51
1995;8;;0.11;14.69
1995;8;;0.1;16.69
1995;9;;3.48;17.91
1995;9;;3.48;17.91
1995;9;;3.49;17.9
1995;9;;3.49;17.9
1995;9;;3.49;17.9
1995;9;;3.47;17.9
1995;9;;0.09;13.15
1995;9;;0.09;13.09
1995;9;;0.09;13.15
1995;9;;3.43;17.91
1995;9;3.9;0.1;13.09
1995;9;;0.09;13.09
1995;9;;0.09;13.09
1995;9;;0.09;13.09
1995;9;;0.09;13.09
1995;9;;0.09;13.09
1995;9;;0.09;13.09
1995;9;;0.09;13.09
1995;9;2.5;3.45;17.91
1995;9;;0.09;13.15
1995;9;;3.48;17.91
1995;9;;0.09;13.09
1995;9;;0.09;13.1
1995;9;;0.09;13.12
1995;9;;0.09;13.14
1995;9;;0.09;13.14
1995;9;;0.09;13.13
1995;9;;0.09;13.14
1995;9;;0.09;13.15
1995;9;;0.09;13.16
1995;9;;0.09;13.16
1995;9;;0.09;13.09
1995;9;;3.42;17.91
1995;9;;16.49;19.13
1995;9;;3.21;17.92
1995;9;;0.12;16.28
1995;9;;0.12;16.28
1995;9;;0.12;16.28
1995;9;;0.11;16.28
1995;9;;0.11;16.28
1995;9;;0.11;16.29
1995;9;;0.12;16.29
1995;9;;0.12;16.34
1995;9;;0.12;16.33
1995;9;3;0.12;16.32
1995;9;;0.12;16.41
1995;9;;0.7;12.76
1995;9;1.8;0.7;12.72
1995;9;;0.71;12.71
1995;9;;0.76;12.69
1995;9;;0.84;12.69
1995;9;;1.02;12.68
1995;9;;1.13;12.68
1995;9;;1.17;12.68
1995;9;;0.12;16.28
1995;9;;0.11;16.28
1995;9;;0.12;16.28
1995;9;;0.12;16.28
1995;9;;16.42;19.13
1995;9;5.7;0.11;16.29
1995;9;;0.11;16.28
1995;9;;0.11;16.28
1995;9;;0.11;16.28
1995;9;;0.11;16.28
1995;9;;0.12;16.28
1995;9;;0.12;16.28
1995;9;;0.11;16.28
1995;9;;1.18;12.7
1995;9;;0.12;16.28
1995;9;;0.13;16.28
1995;9;;0.12;16.28
1995;9;;0.12;16.29
1995;9;;0.12;16.29
1995;9;;0.12;16.3
1995;9;;0.12;16.29
1995;9;;0.12;16.28
1995;9;;0.12;16.28
1995;9;;0.12;16.28
1995;9;;0.11;16.28
1995;9;;3.3;17.91
1995;9;;1.19;12.7
1995;9;;1.22;12.71
1995;9;2.4;1.4;18.39
1995;9;;1.47;18.32
1995;9;;1.87;18.15
1995;9;;2.11;18.12
1995;9;;2.28;18.1
1995;9;;2.25;18.1
1995;9;;2.32;18.09
1995;9;;2.36;18.07
1995;9;;2.39;18.07
1995;9;;2.46;18.04
1995;9;;2.5;18.03
1995;9;;2.73;17.98
1995;9;;2.86;17.96
1995;9;;2.87;17.96
1995;9;;3.03;17.94
1995;9;;3.13;17.93
1995;9;;3.17;17.92
1995;9;;3.18;17.92
1995;9;;3.18;17.92
1995;9;;1.41;18.41
1995;9;;0.09;13.14
1995;9;;13.91;12.91
1995;9;;13.72;12.98
1995;9;;3.2;12.72
1995;9;;3.33;12.71
1995;9;;3.4;12.71
1995;9;;3.95;12.72
1995;9;;4.46;12.73
1995;9;;4.67;12.73
1995;9;;5.8;12.75
1995;9;;6.12;12.76
1995;9;;6.76;12.77
1995;9;;1.19;12.7
1995;9;;6.79;12.77
1995;9;;7.98;12.8
1995;9;;7.82;12.8
1995;9;;8.47;12.82
1995;9;;8.81;12.83
1995;9;;9.01;12.84
1995;9;;9.29;12.84
1995;9;;9.51;12.85
1995;9;;10.37;12.88
1995;9;;11.26;12.91
1995;9;;7.22;12.78
1995;9;;0.09;13.14
1995;9;;2.05;12.73
1995;9;;1.25;21.7
1995;9;;9.67;21.21
1995;9;;10.04;21.17
1995;9;;10.21;21.16
1995;9;;10.78;21.13
1995;9;;12.09;21.01
1995;9;;13.19;20.91
1995;9;;13.24;20.9
1995;9;;13.57;20.85
1995;9;;13.7;20.84
1995;9;;13.8;20.83
1995;9;;13.92;20.82
1995;9;;14.31;20.78
1995;9;;14.49;20.75
1995;9;;15;20.68
1995;9;;15.72;20.54
1995;9;;16.12;20.47
1995;9;;16.44;20.41
1995;9;7;16.52;20.4
1995;9;2.3;0.14;14.44
1995;9;;9.55;21.19
1995;9;;9.4;21.19
1995;9;;9.21;21.2
1995;9;;9.14;21.22
1995;9;;1.87;10.98
1995;9;;2.3;11
1995;9;;2.54;11.02
1995;9;;2.66;11.03
1995;9;;3.01;11.05
1995;9;;3.21;11.06
1995;9;1.2;3.19;11.06
1995;9;;0.71;11.69
1995;9;;0.53;11.66
1995;9;;0.14;14.44
1995;9;;0.49;11.65
1995;9;;0.53;11.65
1995;9;;0.51;11.66
1995;9;;0.5;11.66
1995;9;1;0.5;11.66
1995;9;;0.45;11.66
1995;9;;8.17;21.71
1995;9;3.7;8.27;21.54
1995;9;;8.86;21.34
1995;9;;9.07;21.24
1995;9;;0.5;11.65
1995;9;;0.14;14.43
1995;9;;0.14;14.43
1995;9;;0.14;14.43
1995;9;;16.08;19.18
1995;9;;16.15;19.17
1995;9;;16.17;19.16
1995;9;;16.29;19.14
1995;9;;17.33;19.01
1995;9;;17.31;19.01
1995;9;;17.27;19.01
1995;9;;17.23;19.02
1995;9;;17.2;19.02
1995;9;;15.62;19.29
1995;9;;17.18;19.03
1995;9;;17.13;19.03
1995;9;;16.96;19.07
1995;9;;16.89;19.09
1995;9;;16.88;19.09
1995;9;;16.87;19.09
1995;9;;16.81;19.11
1995;9;;16.63;19.13
1995;9;;0.09;13.14
1995;9;;16.73;19.13
1995;9;;17.18;19.03
1995;9;;1.49;10.96
1995;9;;15.03;19.42
1995;9;;11.73;20.24
1995;9;;0.14;14.43
1995;9;;0.13;14.43
1995;9;;0.13;14.39
1995;9;;0.13;14.39
1995;9;;0.13;14.39
1995;9;;0.13;14.39
1995;9;;0.12;14.38
1995;9;;0.12;14.38
1995;9;;0.12;14.38
1995;9;;14.13;19.61
1995;9;;0.12;14.38
1995;9;;0.12;14.37
1995;9;;0.12;14.38
1995;9;;0.12;14.37
1995;9;;0.12;14.37
1995;9;;0.12;14.37
1995;9;;0.12;14.37
1995;9;;0.12;14.37
1995;9;2.6;0.11;14.39
1995;9;;0.12;14.41
1995;9;;0.12;14.38
1995;9;;1.35;10.95
1995;9;;0.12;14.37
1995;9;;0.85;10.91
1995;9;;16.24;17.02
1995;9;;16.17;17.02
1995;9;;16.06;17.03
1995;9;;15.95;17.03
1995;9;;15.81;17.04
1995;9;;15.55;17.06
1995;9;;15.12;17.08
1995;9;;14.45;17.12
